night_image_name,day_image_name,object_consistency,object_visibility_improvement,ssim,brightness_increase,warm_shift,saturation_increase,edge_preservation,shadow_removal,overexposure_score,lpips,issues
aachen_aachen_000117_000019_leftImg8bit.png,aachen_000117_000019_leftImg8bit.png,0.9285714285714285,1.7142857142857142,0.3835628360480675,60.18642044067383,-0.632847785949707,-75.76225137710571,0.02909829970751544,0.0,0.6133468396529926,0.5589792728424072,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000118_000019_leftImg8bit.png,aachen_000118_000019_leftImg8bit.png,1.0,2.75,0.3835079200454842,53.90834665298462,-0.9285035133361816,-82.1346755027771,0.02090401663564959,0.0,0.6258678091625492,0.5080426335334778,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000119_000019_leftImg8bit.png,aachen_000119_000019_leftImg8bit.png,1.0,2.0,0.3880408648715281,55.17544603347778,-0.39556074142456055,-77.81345129013062,0.023932234525686602,0.0,0.7861003255451868,0.5255581140518188,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000120_000019_leftImg8bit.png,aachen_000120_000019_leftImg8bit.png,1.0,2.3333333333333335,0.3590715275552913,57.36778545379639,-0.7423253059387207,-84.71595764160156,0.04135296100683921,0.0,0.7927718991367001,0.5241712331771851,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000121_000019_leftImg8bit.png,aachen_000121_000019_leftImg8bit.png,1.0,1.0,0.363725370143322,63.127976417541504,0.066619873046875,-65.57823944091797,0.015576406794073636,0.0,0.8345657184361757,0.5397921204566956,Structure_degraded; Details_lost; Undersaturated; Shadows_remain
aachen_aachen_000122_000019_leftImg8bit.png,aachen_000122_000019_leftImg8bit.png,1.0,1.0769230769230769,0.4009178337272361,56.71804904937744,0.3577919006347656,-70.07056283950806,0.025071612083978068,0.0,0.6215062257306316,0.5162732601165771,Structure_degraded; Details_lost; Undersaturated; Shadows_remain
aachen_aachen_000123_000019_leftImg8bit.png,aachen_000123_000019_leftImg8bit.png,1.0,1.0625,0.41118922615728876,52.24549102783203,-1.120549201965332,-82.10111379623413,0.030744905129989022,0.0,0.788544049343231,0.5852342844009399,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000124_000019_leftImg8bit.png,aachen_000124_000019_leftImg8bit.png,1.0,1.3636363636363635,0.3881449215313617,51.82896423339844,-0.9207959175109863,-97.04684352874756,0.04464836837988369,0.0,0.6609899652910801,0.5545039772987366,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000125_000019_leftImg8bit.png,aachen_000125_000019_leftImg8bit.png,1.0,1.6666666666666667,0.41839918544496,56.31676149368286,0.004187583923339844,-78.02640581130981,0.0211623641000308,0.0,0.6218736641193704,0.5379274487495422,Structure_degraded; Details_lost; Undersaturated; Shadows_remain
aachen_aachen_000126_000019_leftImg8bit.png,aachen_000126_000019_leftImg8bit.png,1.0,1.1666666666666667,0.36177754754507585,55.455321311950684,-0.985295295715332,-84.11553573608398,0.02755098612370139,0.0,0.7103124885559883,0.5580636262893677,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000127_000019_leftImg8bit.png,aachen_000127_000019_leftImg8bit.png,0.9,1.25,0.4062660992485939,53.73618841171265,-0.22649526596069336,-85.93363237380981,0.05010649030375888,0.0,0.784265820958686,0.49170729517936707,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000128_000019_leftImg8bit.png,aachen_000128_000019_leftImg8bit.png,1.0,1.3333333333333333,0.4090678190812171,55.97848463058472,-0.8015694618225098,-84.01971673965454,0.029722612992811124,0.0,0.7275110640710959,0.5134028792381287,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000129_000019_leftImg8bit.png,aachen_000129_000019_leftImg8bit.png,0.6666666666666666,1.0,0.3316362838391605,57.03041362762451,-1.847219467163086,-88.36494588851929,0.019589126374758417,0.0,0.7603700575377008,0.5715384483337402,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000130_000019_leftImg8bit.png,aachen_000130_000019_leftImg8bit.png,1.0,1.0,0.37084660773523487,58.47127962112427,-0.46070098876953125,-81.2228832244873,0.02858838125032942,0.0,0.8318051198565796,0.5604328513145447,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000131_000019_leftImg8bit.png,aachen_000131_000019_leftImg8bit.png,0.8818181818181818,1.6363636363636365,0.3789909544052996,54.45719814300537,-0.5592269897460938,-79.42286491394043,0.028002726653025767,0.0,0.7295701188890806,0.5077595710754395,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000132_000019_leftImg8bit.png,aachen_000132_000019_leftImg8bit.png,1.0,1.4285714285714286,0.3844182117731169,51.85694217681885,-1.0258431434631348,-92.38609886169434,0.02334576598976953,0.0,0.6176000565734086,0.4881747364997864,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000133_000019_leftImg8bit.png,aachen_000133_000019_leftImg8bit.png,1.0,2.0,0.3808851007520131,56.90827417373657,-1.3955426216125488,-74.4202709197998,0.009425372216067571,0.0,0.7219628218476771,0.5116167068481445,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000134_000019_leftImg8bit.png,aachen_000134_000019_leftImg8bit.png,1.0,1.4545454545454546,0.3955148630347756,50.8765926361084,-0.905461311340332,-85.05941152572632,0.035459696581966904,0.0,0.6601694799164353,0.5130538940429688,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000135_000019_leftImg8bit.png,aachen_000135_000019_leftImg8bit.png,1.0,1.3333333333333333,0.3386650025650654,51.70131731033325,-2.307668685913086,-91.4596676826477,0.037377508166104814,0.0,0.6786987620020964,0.5819786787033081,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000136_000019_leftImg8bit.png,aachen_000136_000019_leftImg8bit.png,1.0,1.75,0.40453161803026594,59.10361862182617,-2.640434741973877,-73.36111736297607,0.03527417817166227,0.0,0.621096459016786,0.4983525574207306,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000137_000019_leftImg8bit.png,aachen_000137_000019_leftImg8bit.png,1.0,1.125,0.39044501280311694,56.8282265663147,-3.704172134399414,-75.39578294754028,0.03662669447339389,0.0,0.6691437416285113,0.5694284439086914,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000138_000019_leftImg8bit.png,aachen_000138_000019_leftImg8bit.png,1.0,2.0,0.39041755004848533,60.83043909072876,-2.1729979515075684,-75.9336085319519,0.02935305198638363,0.0,0.711656806823121,0.5463804006576538,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000139_000019_leftImg8bit.png,aachen_000139_000019_leftImg8bit.png,1.0,1.75,0.34028693782726793,51.49197196960449,-1.9125080108642578,-87.17687463760376,0.01973185880926385,0.0,0.8477089102913541,0.5253102779388428,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
